,tweet,retweets
1302,"@EmmanuelMacron @CCastaner @BFMTV #GiletsJaunes @LCI @CNEWS Comment c'est possible que les gens voient pas se que fait le président, accusé la Russie, pour les gj ? Sortir des lois pour rendre hors la loi les gj, ça tourne a la dictature. Les faux sondages, ça va finir comment ??",14
21235,#La26 ,14
11210,➡️ #Frexit 🇫🇷 ➡️ #UPR ,14
7653,2. ne payent aucune amende ;,14
11211,#UPRtv #GiletsJaunes #Europe ,14
9026,Face à la chienlit des #giletsjaunes le peuple français préfère une valeur sure plutôt que l’aventure sans issue du terrorisme jaune  via @BFMTV,14
11209,"🔴 Quand ancien dissident soviétique (Vladimir Konstantinovitch)qui a passé douze ans de sa vie emprisonné, confirme les analyses  de François #Asselineau sur l'🇪🇺 qu'il compare à L'URSS ...",14
4892,#bfmtv #LCI #franceinfo #cnews #RMCinfo #libe #bourdindirect #cdanslair #giletsjaunes #20hpolitique,14
4721,"#JulienDray promet ""le bruit et la fureur"" des #GiletsJaunes. Et il évoque l'entretien de #JLMelenchon avec #EmmanuelMacron: ""J'espère qu'il va lui transmettre la colère qui monte dans le pays"". Pour la colère, pas de souci, c'est ce que le patron de #LFI fait de mieux. ",14
11212,#européennes2019 ,14
21234,Des #GiletsJaunes se sont rassemblés à #Autun pour accueillir Emmanuel #Macron ,14
2508,Quand les plus gros délinquants :,14
21243,EN DIRECT - #GrandDébatNational : ,14
1694,"liquidation des biens les plus précieux des Français ADP, société actuellement détenue par l’Etat pour plus de la moitié de son capital",14
15524,Le problème là dedans est que le gouvernement admet donc connaitre les casseurs...,13
8693,Selon @BFMTV Macron a retrouvé la même popularité qu'avant la crise des #Giletsjaunes ,13
18861,Toute l'#actu par #RTFrance :,13
8894,Hanouna défenseur auto-proclamé des #GiletsJaunes exploite tranquillement ses employés. Quand il est question de bénéfices le guignol ne rit plus. Vous avez dit tartuffe? ,13
8893,Dans le Canard d'aujourd'hui ,13
8694,Ah ! Ils annoncent aussi à l'instant qu'un prix Nobel de mathématique est parvenu à compter jusqu'à l'infini pour la 3ème fois de sa carrière. Stupéfiant !,13
2357,Les préfets peuvent maintenant interdire à un casseur de manifesté.,13
250,#GiletsJaunes #Européennes2019 ,13
15526,#Macron #Castaner #Prefet #Police #GiletsJaunes #Gouvernement #GrandDebatNational,13
13895,"#GiletsJaunes @alexiscorbiere à Romain Goupil : “Le vocabulaire que tu aurais eu en 68, tu aurais été coffré si c'était Macron !” #ChezMoix ",13
13869,#Macron ,13
13580,What else les #Macron #Castaner ?!,13
1414,"Vilipendé de toute part par le mouvement des #GiletsJaunes qui continue d'appeler régulièrement à sa démission..., @EmmanuelMacron reprend des couleurs et poursuit sa ""remontada"" avec un nouveau gain de 6 points de popularité après en avoir repris 5... : ",13
7722,C'est chelou non ?  😂😂😂😂,13
7293,"La prochaine fois que Jérôme Rodriguès, le très télégénique leader autoproclamé des #giletsjaunes monte sur une barricade pour vomir les élus qui sont « tous des pourris», se souvenir que ce zigue a été licencié de son dernier emploi (2016) pour vol et escroquerie.",13
8895,#ActeXIII #femmesgiletsjaunes #Acte13 #RIC #GJ #LeGrandDebatNational ,13
16743,"#GiletsJaunes 7 000 arrestations, 1 900 blessés, 1 000 condamnations en deux mois… Cette répression policière et judiciaire ne suffisait pas pour défendre l’ordre établi. Désormais, le pouvoir attaque la liberté de manifester et le droit à l’information  ",13
13579,"Le soutien de l'opinion aux #GiletsJaunes se maintient. Quand il ne se renforce pas : malgré la répression, les Fake News #LREM, le #GrandDebat, la #LoiAntiCasseurs, près de 65% (+2) des Français continuent à le soutenir.",13
18896,#Giletsjaunes #LBD,12
2449,"500 millions qui tombent du ciel,  super on va pouvoir augmenter les minimas sociaux ou embaucher du personnel dans les hôpitaux ou ou... Ah ben non...! 500 briques, c'est juste la somme qu'il faut mobiliser pour remettre en état les radars vandalisés par les #GiletsJaunes ",12
19436,"Déjà en 1990, le fasciste @lepenjm proposait dans son programme le référendum d'initiative populaire...",12
19087,🕖 19h,12
19086,📅 Vendredi 8 février ,12
13887,"L'historien Patrick Boucheron, qui a voté Macron aux deux tours, vient sur @franceinter ironiser sur l'obsession monarchique des #GiletsJaunes, et exprimer sa ""communauté de désarroi"" avec les journalistes face à l'irrespect des gueux pour la vérité révélée par leur corporation. ",12
7189,PARIS - Quelques tensions à l’avant du cortège,12
3168,"Si l'humanité veut un avenir, elle doit établir très vite, une société solidaire, économe en énergie, en matière première, en transports et respectueuse de son environnement... actuellement, nous en sommes aux antipodes ! #Ecocide #GiletsJaunes #ActeXIII #Acte13",12
19437,Alors qu'en 2019 le progressiste @EmmanuelMacron le refuse.,12
20521,"Nous n'oublions pas que Bernard #Tapie a soutenu Emmanuel Macron, tout comme Alexandre Jardin et la plupart des candidats de la liste ""jaune"" aux européennes. Et cette liste nuira à tout le monde (y compris aux #GiletsJaunes) sauf à Macron...",12
6299,"#GiletsJaunes ""Les #syndicats se sont enfermés dans un discours très idéologique qui ne représente plus grand chose."" @MxSba dans #28min #GreveGenerale5fevrier ",12
12188,⚡ #Urgent Rencontre de Di Maio avec les #Giletsjaunes: la France rappelle son ambassadeur en Italie,12
8494,⚡️ #Urgent Paris réagit à la rencontre entre le ministre italien Luigi Di Maio et des #GiletsJaunes,12
14261,"La culture n’est pas au centre des revendications des #GiletsJaunes, il y a d'autres urgences. Pourtant, et tous les sociologues font le même constat, le rapport à la culture est ce qui détermine pour une part essentielle la réussite des individus.  ",12
19112,"🏙️ 10, rue Croix des Petits-Champs 75001 Paris ",12
2303,"12 SEMAINES POUR REJOINDRE LES #GILETSJAUNES, C'EST BEAUCOUP ?",12
6507,"La cour des comptes qui souligne 10 milliards de ""cadeau"" pour les #GiletsJaunes alors que les montants cumulés de supression ISF exit tax flat tax sont au moins au même niveau voire au delà et que le cadeau aux gilets jaunes ira lui à la consommation, c la cour des comtes! 😳",12
3102,.,12
2304,"« Il est vrai que les #syndicats ont été à la ramasse au début. » nous dit Alain, syndiqué à la CGT depuis 40 ans. La convergence est enclenchée, mais pour quels résultats ? ",12
16532,"Gouvernance désastreuse, entourage incompétent, affaire #Benalla, crise des #GiletsJaunes, #GrandDebatNational manipulé, autoritarisme, insultes, arrogance, mépris... Malgré tout cela, près d'un Français sur trois déclare avoir une bonne opinion d'Emmanuel Macron. ",12
9301,🇨🇵 [FLASH] - Un gendarme a perdu son sang froid à #Strasbourg lors de la #GreveGenerale5Fevrier. Il a interpellé un individu pour rebellion. #GiletsJaunes #GreveGenerale ,12
19151,Je me demande si nous n'avons pas été berné pendant plus de 30 ans.,12
16804,#RIC #GiletsJaunes ,12
19109,"A l'aube de l'#ActeXIII des #GiletsJaunes nous vous attendons à une conférence sur le #RIC, référendum d'initiative populaire par Patrick Marolles.",12
17293,"Selon Le « Point » -Une centaine en province, une cinquantaine à Paris et en petite couronne, c’est le nombre de #giletsjaunes placés sur écoute téléphonique et/ou sous « espionnage » Internet.   #Politique via @LePoint",12
1512,"🔊🔊 Le 09 Février 2019, c'est l'ACTE XIII ... Tous En marche CONTRE l'ENFUMAGE du Grand Débat Nationale, aux frais des #GiletsJaunes et des Français !!! ... 😡😡😡 #MacronDestitution Il est temps que ce gvt soit sanctionné ➡ Dissolution de l'Assemblée Nationale ❗️ 🇫🇷 ",12
14821,"Dites moi mes amis #GiletsJaunes, vous la voulez ou pas la #déstitution de #Macron ?",12
6223,Vous aimez le LBD40 ? Vous allez adorer l'ADS. Tout cela va très mal se terminer. Gouverner par le chaos. C'est une technique appréciée par certains mais ce n'est sûrement pas celle qui sert le Bien Commun.,12
14822,Parce qu'il n'y a pas besoin de référendum révocatoire. Le saviez vous ?,12
13684,Je ne peux pas aider des gens qui finalement ne font ça que pour l'image et n'en ont rien à foutre des autres,12
13685,TOUT EST DIT par ce jeune très dépité ,12
9292,#GiletsJaunes #ViolencesPolicieres ,12
13683,"#GiletsJaunes Gabin #Formont annonce son retrait de ""Vécu le média du gilet jaune"". Ecoutez ses paroles pleines d'amertume :",12
9291,Violences contre des populations civiles : une interview absolument hallucinante du ministre de l’Intérieur #Castaner. Permettez-moi de vous rappeler cette évidence les #Macron #LREM : « un pouvoir qui tire sur sa jeunesse n’a pas d’avenir. » ,12
18859,"Gwendal : «Je ne suis pas énervé, je n'ai pas la haine, juste je ne comprends pas»",12
20467,Macron est très colère! Il rappelle l'ambassadeur en Italie parce que Luigi Di Maio (président du Mouvement 5 étoiles et VP du Conseil) a rencontré un groupe de #GiletsJaunes.,11
20468,"Qui a provoqué l'Italie par ses ""déclarations outrancières""?",11
5883,Rage et dégoût. La cabane des #GiletsJaunes de #Castelnaudary entièrement couverte de graffitis haineux cette nuit. Que cherchent ces gens en couvrant de haine les panneaux d'invitation au partage citoyen ? Que prouvent-ils en s'attaquant à ce symbole de la dignité reconquise ? ,11
5825,"Loi liberticide sur les manifestations, #AffaireBenalla, #giletsjaunes, écologie en berne. Les autres, ils se réveillent quand?",11
10407,"Cette vidéo a pour but que tout le monde comprenne ce qu’est devenu ce #mouvement des #GiletsJaunes qui n’a plus rien à voir avec un mouvement social, légitime dans certaines de ses revendications. Je pense que c’est en dénonçant ce genre de comportements qu’on y mettra un terme.",11
2025,Marrant quand on veut démêler le vrai du faux de ne pas essayer de prendre contact avec l'auteur de la vidéo. Au moins @20Minutes le fait. Mais tout le monde n'est pas @Mediapart ou @canardenchaine 😉 ! #giletsjaunes #lyon #greve5fevrier #GreveGenerale5fevrier ,11
20644,#RTFrance en direct :,11
5615,Va-t-il enfin l'écouter ?,11
5614,🇨🇵 .@MLP_officiel rencontre en ce moment le Président #Macron à l'#Élysée !,11
10425,Quand @EmmanuelMacron n assume pas la réalité des fraudes et son impuissance. Il est temps que cela cesse ! #GiletsJaunes #Europeennes2019 ,11
12799,Certains blancs becs n'hésite pas à parler de dictature à propos de la manière dont #EmmanuelMacron gère la crise des #GiletsJaunes.,11
276,"Ecoute, c'est sur @radioparleur :) ",11
5784,Voilà,11
6967,#Punchline,11
12853,"64% des Français disent toujours soutenir le mouvement des #GiletsJaunes, soir une hausse de 2 points par rapport au dernier sondage. 77% trouvent la mobilisation ""justifiée"" contre 74% au mois de janvier. Soutien massif et populaire. Une vague impossible à endiguer.",11
398,"L'extrême gauche essaye de récupérer le mouvement des Gilets Jaunes. Il y a une différence, c'est qu'elle manifeste en semaine, alors que les #GiletsJaunes se mobilisent le samedi parce qu'ils travaillent en semaine.",11
5641,J'ai promené mon micro hier pendant la #GreveGenerale5fevrier entre #GiletsJaunes et ballons de la #CGT ,11
12800,"Si c'était le cas, des personnages comme #Drouet, #Nicolle et même certains politiques seraient depuis longtemps sous les verrous depuis longtemps",11
20469,#LepreNationaliste ,11
4425,Prenez le temps de voter et de RT ce sondage pour obtenir un échantillon le plus large possible ! Merci ✊,11
7788,"⚡️ EVRY-COURCOURONNES / Vidéo exclusive ⚠️ de l’arrivée du président #Macron dans le cadre du grand débat national, aujourd’hui, sous les huées des #GiletsJaunes et autres manifestants",11
416,"- Chalençon et Cauchy, fachos notoires",11
2426,@Atrahasis_GJ_91 ,11
3891,"- Et à présent Jérôme Rodriguez,escroc licencié",11
3887,- #Barnaba payé à ne rien foutre et qui se plaint de son pouvoir d'achat,11
7432,#OnArrive 💪 ,11
3964,"On ne veut pas de collusion avec le pouvoir, nous les #GiletsJaunes indépendants. Attention à ceux qui veulent faire de la récupération politique @olbesancenot ",11
68,Matthieu #Orphelin quitte (enfin !) #LREM. Un des rares dans la majorité qui osait parfois porter une voix différente des dogmes imposés par #Macron. ,11
901,"A quoi aura servi le mouvement des #GiletsJaunes ? A mon sens a pas grand chose, peut-être à réveiller certaines consciences, à quelques saupoudrages budgétaire pour en calmer certains, à mettre en avant les extrêmes, mais surtout à mettre en valeur @EmmanuelMacron",11
3889,"- Maxime Nicolle, Qi de Tv réalité",11
161,"Bonjour,",11
909, #MacronHauteTrahison ,11
6076,"Message aux #GiletsJaunes : Alerte antifasciste pour la manifestation de samedi à Paris. Des groupes de Paris, Reims et Lyon viennent sur la capitale. Faites attention à vous. #Acte13 #ActeXIII",11
418,"- Drouet, un peu de tout ça",11
8192,Comment qualifieriez-vous les violences policières depuis plusieurs mois ?,11
5778,"Leaders de #GiletsJaunes, récapitulons, nous avons:",11
2830,(Expliquez-vous en commentaire),11
8190,⚡️📊 SONDAGE - #GiletsJaunes,11
13476,@GiletsJAunesFr @GiletsJaunesFr_ @GiletsN @GiletsJaunes_FR,10
17175,"#Acte13 #ActeXIII Après les mutilations faciales à coup de #LBD40, les gazages gratuits, voilà que maintenant la Police, devenue milice politique, a mis des dizaines de #GiletsJaunes sur écoute... Méthodes dignes d'une #dictature sud-américaine &gt; ",10
17971,Le manque de coherence c'est quand le lundi tu décides de qui doit présider le #Venezuela et le jeudi tu rappelles ton ambassadeur en #Italie au motif que les dirigeants de ce pays se sont ingérés dans tes affaires intérieures en rencontrant des #giletsjaunes. Triste #France.,10
13475,#GiletsJaunes @EnDebout @GJaunes @GiletsJaunes,10
14967,-#Benalla est innocent,10
13541,D'après une source très sûre,10
13477,@drouet_eric @vrais_gj @PLudosky @BenjaminCauchy ,10
18058,Un bel encouragement avant l'#ActeXIII. ,10
13548,-#Macron a gagné 6 pts dans les sondages,10
260,Le grand rassemblement breton pour l' #Acte13 se déroulera à #Lorient ,10
1247,"Effectivement @NBelloubet, le #Venezuela n'est pas la France. On peut encore s'y habiller comme on le souhaite",10
