,tweet,retweets
6723,En taule les terroristes #giletsjaunes ! pas de pitié pas d’excuses de la prison ferme pour cette engeance jaune #stopgiletsjaunes https://t.co/qjhWGuEuCA,2
6725,#UPR ,2
6726,"Depuis le mouvement des #GiletsJaunes, il se passe quelque chose d'assez parlant &gt;",2
6727,Merci Beaucoup 😍😍😍,2
6728,https://t.co/WXekvblIep https://t.co/weBTVb1Bz3,2
6740,"LIVE Banque nationale, crédit public ? Dans 5 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/jTELxuxqSw #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/rOercN5dPW",2
6742,"LIVE Banque nationale, crédit public ? Dans 5 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/xclIUty9Tu #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/QMYjZJZ5Dc",2
6743,"LIVE Banque nationale, crédit public ? Dans 5 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/gGVRLcU42j #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/kkkM9wDSJy",2
6744,"LIVE Banque nationale, crédit public ? Dans 5 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/reJ77Ce3mO #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/anypPOno5V",2
6745,"LIVE Banque nationale, crédit public ? Dans 5 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/MvdH0JmiSV #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/OH7pq9zMbB",2
6746,Une nouvelle dialectique:la #CGT devient un mouvement ou bien les #GiletsJaunes se transforment en syndicat.?,2
6747,"Comme disait Aubry, « quand c’est flou...y a un loup! »",2
6638,@MediapartStudio @Mediapart @fabricearfi Le silence des politiques est ahurissant!,2
6628,"LIVE Banque nationale, crédit public ? Dans 5 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/s30qMyVHqx #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/6oGxn77nNM",2
6525,#GiletsJaunes https://t.co/bxaJeK4bA3,2
6627,"LIVE Banque nationale, crédit public ? Dans 3 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/xclIUtPKL2 #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/eFUDeHbt9t",2
6550,Essayez-le dans votre pays : Si vous volez la maison de quelqu'un ! Vous allez en prison ! Si vous volez une vie ! Vous allez en prison !,2
6551,Tout ce que vous volez est illégal.,2
6552,Imagine ! ,2
6553,Ces terroristes volent l'Etat de Palestine ! ,2
6555,#GroupPalestine #GiletsJaunes https://t.co/MOkPYvm542,2
6558,"🔴Sur les 11 députés de Seine-et-Marne, 10 ont voté pour la loi « anticasseurs », en réalité une loi anti #giletsjaunes . ",2
6559,#LR et #LREM main dans la main pour restreindre les libertés fondamentales des Français ! ⤵️,2
6560,Lisez le communiqué du @RNational_off https://t.co/dDnsFBkCri https://t.co/doMTTg0TD6,2
6571,"LIVE Banque nationale, crédit public ? Dans 2 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/B7OzdqFgMW #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/nU4bsryAkY",2
6572,"LIVE Banque nationale, crédit public ? Dans 2 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/MvdH0J4I1n #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/RIQocuwyGh",2
6573,"LIVE Banque nationale, crédit public ? Dans 2 minutes, échangez en direct avec @JCheminade  à ce lien https://t.co/s30qMyVHqx #GiletsJaunes #GreveGenerale #LBD40 #Banques #Macron #Toulouse #Lille #Rouen #Bordeaux https://t.co/rpJOvM3qX0",2
6576,"Loi ""anti-casseurs"" #Politique #Vote #DirectAN",2
6577,Un second outil de recherche pour découvrir le vote de votre député... Basé sur l'ordre alphabétique des prénoms ! ,2
6578,#franceinfo #GiletsJaunes #crisesociale https://t.co/RQ7oK2zkF2,2
6587,"@EmmanuelMacron @CCastaner @BFMTV #GiletsJaunes @LCI @CNEWS @enmarchefr Le pays des droits de l'homme, prends un bon coup, on doit bien se foutre de nos politiciens sur le plan international, j'espère que je vais me réveiller",2
6600,#LesRepublicains #Hollande #PS #LFI #RN #LaREM,2
6602,#sondage,2
6603,Après (ou plutôt pendant) l' #AffaireBenallaMacron  voici :,2
6604,L' Affaire des faux Sondages i-flop @ParisMatch @leJDD,2
6605,Pourtant tout le monde (ou presque) sait que le 😍#Macron est un mourant juste en rémission❗️ https://t.co/9SvnFDGt3D,2
6608,"Donc Hollande a senti la colère monter, mais il a continué en pire la politique de Sarkozy, tout en donnant vie à son monstre Macron. Quel hypocrite, l'ami de la Finance ! #GiletsJaunes https://t.co/7cMwFDQe6r",2
6235,La presse française muselé,2
6195,Bravo @Mediapart . Faites remonter toutes ces arnaques aux yeux de tout le monde. A la tête de ce pays se trouve une belle bande de pourris qui se gavent gaiement sur le compte des contribuables. Dehors les parasites. #Mediapart #GiletsJaunes #Macron https://t.co/4YuKyA39ZM,2
6757,"Tout se fait à partir de plusieurs informations recoupées, avec des référents dans chaque département qui font remonter les chiffres, mais aussi sur grâce aux vidéos et à la presse locale. ",2
5640,#idiocratie,2
5569,Pourquoi #Macron a t il choisi la thématique de l'immigration dans le #GrandDebat qui n'est en aucun cas 1⃣ des revendications des #GiletsJaunes,2
5570,Stratégie voulue pour attiser le chiffon rouge du RN,2
5573,🖥 @dlempereur « Les #giletsjaunes sont des travailleurs donc ne sont pas étonnés de voir le Président #Macron enchaîner des heures de débat ! » #LCIMIDI,2
5613,Tous les #Politiques depuis 50 ans ne servent que leurs propres #intérêts &amp; celui des #banksters qui les ont mis en place 😉 voter est comme de jouer à pile ou face deux face d'une même pièce #GiletsJaunes #GileStJaunes #GiletJaune https://t.co/Ubbs6KOcXL,2
5624,@BFMTV Les Français ils sont #GiletsJaunes le matin et ils votent #Macron le soir 🙃,2
5630,Le journaliste Vincent Lapierre violemment tabassé par des « black blocs » d'extrême gauche lors de l'acte 12 des #GiletsJaunes  à #Toulouse. https://t.co/yY2fnyOMIg,2
5636,"@ECiotti Et Les #GiletsJaunes que vous soutenez demandent encore plus, sans penser un seul instant à l'équilibre financier du pays...",2
5637,Alors au lieu d'hurler avec les loups,2
5638,Allez vous acheter une dignité et une morale...,2
5639,À vos frais et pas aux frais de la princesse.,2
5846,"Alors qu'il faudrait faire la flat tax je lis que les #GiletsJaunes revendiquent : ""UN IMPÔT SUR LE REVENU DAVANTAGE PROGRESSIF (PLUS DE TRANCHES)"" 🙃 #lagauchematué #flattax",2
6192,@ParisMatch @IfopOpinion @Fiducial C’est comme le nombre de #giletsjaunes dans les manifestations communiqué par #Castaner : #Fakenews!!,2
5869,Un billet très intéressant sur l’évolution du mouvement #GiletsJaunes et sur la stratégie du camp adverse... ,2
5870,"Attention, il y a un piège, et ce piège, le mouvement est en train de tomber dedans!! @drouet_eric @J_Rodrigues_Off  @PLudosky @PJuraver @mbompard https://t.co/8UWRxkBCL8",2
5872,@mounir @MarleneSchiappa @iambilalhassani @LaetitiaAvia @RaphaelGerard17 @FPotier_Dilcrah @stop_homophobie @UHomophobie Vous irez vraiment jusqu'au bout du totalitarisme hygièniste et faussement bienveillant!! ,2
5873,"😩 #Orwell Ainsi toute critique ou dissidence politique au ""progressisme"" sera assimilée peu à peu à de la haine et justifiera censure et répression. On vous lâchera pas #GiletsJaunes",2
5875,Incroyable ce que les gros médias sont à la botte de Macron !!!,2
5876,Voilà qu'ils comptent moins de manifestants que la préfecture !!!,2
5877,#5fevrier #GrèveGénérale #CGT #GiletsJaunes https://t.co/mCI4dN2Sfa,2
5878,#ClermontFd,2
5880,#GreveGenerale5fevrier  ,2
5881,Voilà une splendide communication internationale tout à l'honneur des révolté.e.s.,2
5568,Diviser pour mieux régner a toujours été la #Devise des pires dictateurs,2
5557,#UPR #FREXIT,2
5556,#macrondestitution ,2
5555,"On ne peut plus laisser ce guignol nous servir de la sorte, il faut le destituer",2
5137,#GiletsJaunes : mouvement soutenu sans réserve par l'extrême-gauche qui a refusé de voir ses nombreux slogans et propos proches de l'extrême-droite...qui apparaît la gagnante de cette affaire aujourd'hui... https://t.co/4iyskp8eei,2
5232,"Reçue à New Radio Gilets Jaunes 82 pour parler des revendications communes, partage des richesses,  justice sociale/fiscale, liberté de manifester et du beau rassemblement hier à #Montauban entre les syndicats et les #GiletsJaunes ",2
5233,Merci pour votre accueil @newradiogj @PCF_82 https://t.co/uR04c2vuv5,2
5286,L'iconographie du héros #Dettinger en marche !,2
5287,#LREM vous ne faites pas le poids !,2
5288,#ViolencesPolicieres  #GiletsJaunes #GiletsJeunes #femmesgiletsjaunes #ActeXIII #RIC https://t.co/gYTUIkfvgn,2
5293,"@LindaKebbab Cette loi est néfaste car limite la liberté de manifester, inutile car les dispositions existent déjà au niveau du judiciaire et difficilement applicable. Et les #ViolencesPolicieres on en parle ? #Giletsjaunes",2
5392,"Aujourd'hui, #GeorgeOrwell serait comme son disciple J.-C. #Michéa avec les #GiletsJaunes, lui qui rendit un magnifique hommage aux prolétaires ds ""1984"".",2
5393,"A la folie idéologique d'O'Brien &amp; Macron s'oppose la ""common decency"" (décence ordinaire) du peuple, qui seule est durable.",2
5394,très forte hausse d'#EmmanuelMacron dans les derniers sondages !!!,2
5395,"le peuple, le vrai peuple de France, pas celui de la racaille en jaune a choisi son camp, c'est celui de #macron et de la modernisation de notre pays contre l'idéologie arriéré des #GiletsJaunes !!! https://t.co/xa85ijuG0x",2
5411,#cdanslair,2
5412,"le #référendum pourrait fonctionner si les citoyens avaient un bon niveau culturel en économie, histoire, social et militaire !",2
5413,"malheureusement quand on voit le niveau par exemple des #GiletsJaunes, on est loin du compte !!! https://t.co/rMdncI7axe",2
5423,Collector #giletsjaunes :,2
5424,Le @Prefet26 a vu 5400 manifestants à #valence pour l'#acte12... et le @PCF 3000 ! https://t.co/UBuApoLH7Y,2
5532,"Ce n'est pas le mouvement des #GJ qui s'essouffle, #Macron et quelques autres, c'est le #GrandDebatNational qui cherche une troisième formule pour relancer le désir.",2
5533,"Pas bandant le ""P R O J E T !"".",2
5534, #GiletsJaunes #GiletsJeunes #femmesgiletsjaunes #ActeXIII #RIC,2
5553,"#GiletsJaunes a faire tourner, Macron nomme un procureur pour ses petites affaire perso tel que perquisition chez Mediapart...",2
5554,https://t.co/mkZST2jqh7,2
5882,Force ! https://t.co/nIMBkTw9tB,2
5884,"@LausselF @quatremer et malheureusement vrai!!j'ai pu discuter avec un gars qui a saccagé l'arc de triomphe,maintenant incarcéré(le sanglier du doubs)..et oui il a des copains extremistes Russes qui sont actif sur des pages #GiletsJaunes !!",2
5907,"Statistiques du jour, si on faisait une élection présidentielle maintenant, on aurait Macron en tête et Le Pen 2ème (idem 2017)",2
6011,L'état de droit c'est respecter chacun.,2
6013,https://t.co/qB3736jdsH,2
6035,Les 3.520 ménages les plus riches de France planquent… 140 milliards d'euros dans les paradis fiscaux! #GiletsJaunes #Dunkerque #Lille #Calais #Boulogne #Nord #pasdecalais #hautsdefrance #Flandre https://t.co/zxIMld5OTA via @Managériale,2
6069,"Je ne suis pas convaincu une seconde que la majorité des GJ soient des démocrates. Je pense même que c'est le contraire, ils l'ont abondemment et diversement prouvé depuis 2 mois. Et ici une fois encore.",2
6071,#démocratie https://t.co/9Z7M817sEv,2
6100,@cavousf5 @Mediapart @edwyplenel @edwyplenel l'ami des #GiletsJaunes .,2
6101,Edwy Plenel fait parti de la fachosphère maintenant alors ? 😂,2
6102,#Cavous https://t.co/OJUWfFaLYd,2
6107,"#GiletsJaunes Olivier #BESANCENOT: ""On est 90% à se serrer la ceinture !"" - YouTube https://t.co/06d74yZI1M",2
6110,"INTERVIEW. Il a lancé l'appel à la #GreveGenerale. François @BouloGiletJaune, figure majeure des #GiletsJaunes : ""Le seul moyen de gagner, c'est la grève"" ",2
6111,Interview ici : https://t.co/wJ5gaypeH5,2
6116,"@TweetMen2 @Cyrilhanouna Ouais et il accepte que les intermittents qui bossent sur ses émissions voient leurs petits salaires diminuées!!!!Et après, il ose dire qu'il soutient les #GiletsJaunes !!!",2
6134,#GiletsJaunes La rencontre entre des #GiletsJaunes75 et @luigidimaio est une «provocation inacceptable» pour Paris https://t.co/7xWWGnLWAK,2
6138,vivement le RIC comme ça si le @RNational_off arrive au pouvoir hop on les dégage de suite 🤣🤣 avec 4 blocs politique ça va etre chouette la France sous #RIC de vrais génies ces #GiletsJaunes 🤣🤣@sebchenu @J_Bardella @MLP_officiel,2
6153,@EetR_National Les authentiques #giletsjaunes ne sont pas dupes. Après avoir viré les #antifas des manifestations ils reviendront peut-être dans des quartiers plus symboliques au lieu de suivre des parcours de gauche fléchés par les #syndicats,2
6176,@GDarmanin ,2
6177,Touches pas à ma niche!!!,2
6178,Il y aura toujours des mécontents...,2
6179,Allez courage faut toutes les supprimer.,2
6180,Et compenser avec la suppression de la CSG,2
6181,#LaRem #GiletsJaunes,2
6182,#NichesFiscales https://t.co/t0knr0VWTy,2
6012,On en est loin,2
6010,"Par contre, fermer les yeux sur les mutilations volontaires de la part de certains #CRS c'est immoral.",2
5908,Manque juste un candidat gilets jaunes,2
6009,"Ça s'appelle ""avoir un avis"", il faut le défendre.",2
5909,Comme quoi le mouvement des gilets jaunes n'est pas représentatif de l'ensemble des Français,2
5910,#GiletsJaunes https://t.co/97sDKrflvb,2
5911,"Les uns veulent faire de la #Lune une base spatiale, les autres explorent sa face cachée et veulent extraire du minerai.",2
5912,"Constat 2019: ces mêmes colonialistes, inquisiteurs, esclavagistes, ont  rendu notre #Terre non-renouvelable &amp; continuent de la vendre",2
5913,#Anonymous #GiletsJaunes https://t.co/iM53rpph5k,2
5922,"@Mike_Bresson ""On doit être jugé pour ce que l'on fait...""",2
5923,On pourrait expliquer à cet illustre imbécile que les #GiletsJaunes doivent à la France (et à ceux qui travaillent) des semaines de blocages avec moult violences et complications...,2
5924,#MaximeNicolle #FlyRider #MuscaDomestica,2
5950,"@cavousf5 @Mediapart @edwyplenel @A_Pelissolo @jmdecugis @AliceMerton @France5tv Médiapart balance son os à ronger hebdomadaire "" Benalla "" aux enragés  #Insoumis , de la fachosphère &amp; #GiletsJaunes .",2
5951,Benalla est devenu la tête de gondole du journalisme putaclic de Mediapart . ,2
5952,Mediapart est-ce du journalisme ou le l'opposition politique ? 🧐,2
5953,#Cdanslair,2
5966,#GiletsJaunes  SAMEDI 9 FÉVRIER ACTE 13 MULHOUSE  RDV A 13H PLACE DE LA RÉUNION https://t.co/AAu37idMng,2
5967,"@jeanlassalle @EmmanuelMacron D'une part, le pays (qui est aussi le votre) n'est pas ""occupé par les #Giletsjaunes"" et n'est la risée que des tyrans. ",2
5968,"D'autre part, aucun des opposants politiques lors de l'élection présidentielle n'a été capable de pressentir correctement ou de porter cette ""colère légitime"".",2
5973,"@EmmanuelMacron @jguaido Pour notre part, nous ne reconnaissons plus Emmanuel Macron, qui a été élu par suite d'une ingérence de la finance londonienne et d'un coup d'Etat médiatique, comme légitime, surtout après la surréaliste affaire #Benalla et le massacre des #GiletsJaunes.",2
5985,Le député Matthieu Orphelin annonce qu'il quitte le groupe La République en marche... #LERM #GiletsJaunes  https://t.co/hOGupCxb5Y,2
6002,"Tardif, insuffisant et inopérant.",2
6003,Les mots d’@EdwyPlenel pour qualifier la réponse d’Emmanuel Macron au #GiletsJaunes.,2
6004,#CàVous https://t.co/GpeklxiwAU,2
6008,Ne pas soutenir les #GiletsJaunes c'est normal.,2
6756,"CHIFFRES BIDONS DU GOUVERNEMENT, LES #GILETSJAUNES ORGANISENT LEUR COMPTAGE ",2
6758,#ActeX https://t.co/vK4iJnWqMI,2
8036,".@ODelamarche : « Il y a un problème majeur, c'est remettre en cause",2
7703,#GiletsJaunes https://t.co/2mLnzKB8LX,2
7596,🔴🇫🇷DIRECT - Premières grenades lacrymogènes lancées sur les #Giletsjaunes sur la place de la concorde à #Paris en cette #Grevegenerale5fevrier. https://t.co/khY4rFiBSV,2
